Unnamed: 0,VIC1-NSW1:VIC1,C2027Q3,3.0,18303.0,152.0,125.0,0.822368,19770.13,fill_rate_based_v1,63.71,75.33,HOLD,0.416,1467.13,8.02,0.27,0.51,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,timestamp,product_id,quarter,tranche,market_price_aud,units_offered,units_sold,fill_rate,fair_value_aud,fair_value_model,fill_rate_percentile,volume_percentile,recommendation,confidence,spread_aud,spread_pct,fill_rate_signal,volume_signal,realized_price_24h,realized_price_7d,realized_price_quarter_end,markout_24h_pct,markout_7d_pct,recommendation_correct_24h,recommendation_correct_7d
2026-07-11T09:26:39.043792Z,NSW1-QLD1:QLD1,C2027Q3,4.0,29350.32,133.0,108.0,0.81203,31589.81,fill_rate_based_v1,63.53,72.17,HOLD,0.409,2239.49,7.63,0.27,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.055204Z,V-SA:SA1,C2027Q3,4.0,4753.0,61.0,61.0,1.0,5118.19,fill_rate_based_v1,66.67,60.17,HOLD,0.437,365.19,7.68,0.33,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.066510Z,V-SA:VIC1,C2027Q3,4.0,10753.0,73.0,71.0,0.972603,11581.05,fill_rate_based_v1,66.21,62.17,HOLD,0.433,828.05,7.7,0.32,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.078189Z,VIC1-NSW1:NSW1,C2027Q3,4.0,2989.18,92.0,92.0,1.0,3234.29,fill_rate_based_v1,66.67,65.33,HOLD,0.445,245.11,8.2,0.33,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.090014Z,VIC1-NSW1:VIC1,C2027Q3,4.0,16472.7,145.0,120.0,0.827586,17779.63,fill_rate_based_v1,63.79,74.17,HOLD,0.415,1306.93,7.93,0.28,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.101825Z,NSW1-QLD1:NSW1,C2027Q3,4.0,4496.2,62.0,62.0,1.0,4842.41,fill_rate_based_v1,66.67,60.33,HOLD,0.437,346.21,7.7,0.33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.113861Z,NSW1-QLD1:QLD1,C2027Q3,4.0,29350.32,133.0,108.0,0.81203,31589.81,fill_rate_based_v1,63.53,72.17,HOLD,0.409,2239.49,7.63,0.27,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.125472Z,V-SA:SA1,C2027Q3,4.0,4753.0,61.0,61.0,1.0,5118.19,fill_rate_based_v1,66.67,60.17,HOLD,0.437,365.19,7.68,0.33,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.137149Z,V-SA:VIC1,C2027Q3,4.0,10753.0,73.0,71.0,0.972603,11581.05,fill_rate_based_v1,66.21,62.17,HOLD,0.433,828.05,7.7,0.32,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.148518Z,VIC1-NSW1:NSW1,C2027Q3,4.0,2989.18,92.0,92.0,1.0,3234.29,fill_rate_based_v1,66.67,65.33,HOLD,0.445,245.11,8.2,0.33,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.160406Z,VIC1-NSW1:VIC1,C2027Q3,4.0,16472.7,145.0,120.0,0.827586,17779.63,fill_rate_based_v1,63.79,74.17,HOLD,0.415,1306.93,7.93,0.28,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.172649Z,NSW1-QLD1:NSW1,C2027Q3,5.0,3935.2,70.0,62.0,0.885714,4213.47,fill_rate_based_v1,64.76,61.67,HOLD,0.411,278.27,7.07,0.3,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.184317Z,NSW1-QLD1:QLD1,C2027Q3,5.0,29920.66,131.0,108.0,0.824427,32218.42,fill_rate_based_v1,63.74,71.83,HOLD,0.411,2297.76,7.68,0.27,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.195833Z,V-SA:SA1,C2027Q3,5.0,4100.18,68.0,64.0,0.941176,4403.91,fill_rate_based_v1,65.69,61.33,HOLD,0.424,303.73,7.41,0.31,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
