quarter,model_risk_discount,liquidity_discount,total_discount,discount_shortfall,mape_actual_per_unit,mape_clearing_price,weighted_score
C2026Q1,0.02,0.1,0.12000000000000001,0.0,11.999998045186224,186.96471501890866,81.9858848346752
C2026Q1,0.09,0.03,0.12,0.0,11.999998045186224,186.96471501890866,81.9858848346752
C2026Q1,0.04,0.08,0.12,0.0,11.999998045186224,186.96471501890866,81.9858848346752
C2026Q1,0.07,0.05,0.12000000000000001,0.0,11.999998045186224,186.96471501890866,81.9858848346752
C2026Q1,0.08,0.04,0.12,0.0,11.999998045186224,186.96471501890866,81.9858848346752
C2026Q1,0.06,0.06,0.12,0.0,11.999998045186224,186.96471501890866,81.9858848346752
C2026Q1,0.0,0.08,0.08,0.020000000000000004,7.999998610143586,188.64493010534844,82.25797120822553
C2026Q1,0.04,0.04,0.08,0.020000000000000004,7.999998610143586,188.64493010534844,82.25797120822553
C2026Q1,0.05,0.03,0.08,0.020000000000000004,7.999998610143586,188.64493010534844,82.25797120822553
C2026Q1,0.08,0.0,0.08,0.020000000000000004,7.999998610143586,188.64493010534844,82.25797120822553
C2026Q1,0.07,0.01,0.08,0.020000000000000004,7.999998610143586,188.64493010534844,82.25797120822553
C2026Q1,0.01,0.07,0.08,0.020000000000000004,7.999998610143586,188.64493010534844,82.25797120822553
C2026Q1,0.03,0.05,0.08,0.020000000000000004,7.999998610143586,188.64493010534844,82.25797120822553
C2026Q1,0.06,0.02,0.08,0.020000000000000004,7.999998610143586,188.64493010534844,82.25797120822553
C2026Q1,0.02,0.06,0.08,0.020000000000000004,7.999998610143586,188.64493010534844,82.25797120822553
C2026Q1,0.08,0.05,0.13,0.0,12.999999429106964,186.54466335764448,82.41786500052199
C2026Q1,0.06,0.07,0.13,0.0,12.999999429106964,186.54466335764448,82.41786500052199
C2026Q1,0.09,0.04,0.13,0.0,12.999999429106964,186.54466335764448,82.41786500052199
C2026Q1,0.07,0.06,0.13,0.0,12.999999429106964,186.54466335764448,82.41786500052199
C2026Q1,0.05,0.08,0.13,0.0,12.999999429106964,186.54466335764448,82.41786500052199
C2026Q1,0.1,0.03,0.13,0.0,12.999999429106964,186.54466335764448,82.41786500052199
C2026Q1,0.04,0.09,0.13,0.0,12.999999429106964,186.54466335764448,82.41786500052199
C2026Q1,0.03,0.1,0.13,0.0,12.999999429106964,186.54466335764448,82.41786500052199
C2026Q1,0.06,0.01,0.06999999999999999,0.030000000000000013,6.999997231061044,189.06498176661262,82.82599104528168
C2026Q1,0.05,0.02,0.07,0.03,6.999997231061044,189.06498176661262,82.82599104528168
C2026Q1,0.04,0.03,0.07,0.03,6.999997231061044,189.06498176661262,82.82599104528168
C2026Q1,0.07,0.0,0.07,0.03,6.999997231061044,189.06498176661262,82.82599104528168
C2026Q1,0.0,0.07,0.07,0.03,6.999997231061044,189.06498176661262,82.82599104528168
C2026Q1,0.02,0.05,0.07,0.03,6.999997231061044,189.06498176661262,82.82599104528168
C2026Q1,0.03,0.04,0.07,0.03,6.999997231061044,189.06498176661262,82.82599104528168
C2026Q1,0.01,0.06,0.06999999999999999,0.030000000000000013,6.999997231061044,189.06498176661262,82.82599104528168
C2026Q1,0.04,0.1,0.14,0.0,14.000001251660239,186.12460325499728,82.84984205299506
C2026Q1,0.06,0.08,0.14,0.0,14.000001251660239,186.12460325499728,82.84984205299506
C2026Q1,0.08,0.06,0.14,0.0,14.000001251660239,186.12460325499728,82.84984205299506
C2026Q1,0.07,0.07,0.14,0.0,14.000001251660239,186.12460325499728,82.84984205299506
C2026Q1,0.05,0.09,0.14,0.0,14.000001251660239,186.12460325499728,82.84984205299506
C2026Q1,0.09,0.05,0.14,0.0,14.000001251660239,186.12460325499728,82.84984205299506
C2026Q1,0.1,0.04,0.14,0.0,14.000001251660239,186.12460325499728,82.84984205299506
C2026Q1,0.05,0.1,0.15000000000000002,0.0,15.000002259519801,185.7045515937331,83.28182199320511
C2026Q1,0.1,0.05,0.15000000000000002,0.0,15.000002259519801,185.7045515937331,83.28182199320511
C2026Q1,0.07,0.08,0.15000000000000002,0.0,15.000002259519801,185.7045515937331,83.28182199320511
C2026Q1,0.06,0.09,0.15,0.0,15.000002259519801,185.7045515937331,83.28182199320511
C2026Q1,0.09,0.06,0.15,0.0,15.000002259519801,185.7045515937331,83.28182199320511
C2026Q1,0.08,0.07,0.15000000000000002,0.0,15.000002259519801,185.7045515937331,83.28182199320511
C2026Q1,0.01,0.05,0.060000000000000005,0.04,6.000004007923408,189.4850334278768,83.39401577590478
C2026Q1,0.0,0.06,0.06,0.04000000000000001,6.000004007923408,189.4850334278768,83.39401577590478
C2026Q1,0.05,0.01,0.060000000000000005,0.04,6.000004007923408,189.4850334278768,83.39401577590478
C2026Q1,0.06,0.0,0.06,0.04000000000000001,6.000004007923408,189.4850334278768,83.39401577590478
C2026Q1,0.02,0.04,0.06,0.04000000000000001,6.000004007923408,189.4850334278768,83.39401577590478
C2026Q1,0.03,0.03,0.06,0.04000000000000001,6.000004007923408,189.4850334278768,83.39401577590478
C2026Q1,0.04,0.02,0.06,0.04000000000000001,6.000004007923408,189.4850334278768,83.39401577590478
C2026Q1,0.06,0.1,0.16,0.0,15.99999812482147,185.28449993246892,83.71379884788044
C2026Q1,0.07,0.09,0.16,0.0,15.99999812482147,185.28449993246892,83.71379884788044
C2026Q1,0.1,0.06,0.16,0.0,15.99999812482147,185.28449993246892,83.71379884788044
C2026Q1,0.09,0.07,0.16,0.0,15.99999812482147,185.28449993246892,83.71379884788044
C2026Q1,0.08,0.08,0.16,0.0,15.99999812482147,185.28449993246892,83.71379884788044
C2026Q1,0.05,0.0,0.05,0.05,5.000002892534102,189.90508508914098,83.96203577117686
C2026Q1,0.03,0.02,0.05,0.05,5.000002892534102,189.90508508914098,83.96203577117686
C2026Q1,0.01,0.04,0.05,0.05,5.000002892534102,189.90508508914098,83.96203577117686
C2026Q1,0.02,0.03,0.05,0.05,5.000002892534102,189.90508508914098,83.96203577117686
C2026Q1,0.0,0.05,0.05,0.05,5.000002892534102,189.90508508914098,83.96203577117686
C2026Q1,0.04,0.01,0.05,0.05,5.000002892534102,189.90508508914098,83.96203577117686
C2026Q1,0.09,0.08,0.16999999999999998,0.0,16.999996598046742,184.86444827120474,84.14577726730995
C2026Q1,0.1,0.07,0.17,0.0,16.999996598046742,184.86444827120474,84.14577726730995
C2026Q1,0.08,0.09,0.16999999999999998,0.0,16.999996598046742,184.86444827120474,84.14577726730995
C2026Q1,0.07,0.1,0.17,0.0,16.999996598046742,184.86444827120474,84.14577726730995
C2026Q1,0.04,0.0,0.04,0.060000000000000005,3.999998535346539,190.3251451917882,84.53005719792321
C2026Q1,0.02,0.02,0.04,0.060000000000000005,3.999998535346539,190.3251451917882,84.53005719792321
C2026Q1,0.0,0.04,0.04,0.060000000000000005,3.999998535346539,190.3251451917882,84.53005719792321
C2026Q1,0.01,0.03,0.04,0.060000000000000005,3.999998535346539,190.3251451917882,84.53005719792321
C2026Q1,0.03,0.01,0.04,0.060000000000000005,3.999998535346539,190.3251451917882,84.53005719792321
C2026Q1,0.09,0.09,0.18,0.0,17.999997605906305,184.44439660994055,84.57775720752001
C2026Q1,0.1,0.08,0.18,0.0,17.999997605906305,184.44439660994055,84.57775720752001
C2026Q1,0.08,0.1,0.18,0.0,17.999997605906305,184.44439660994055,84.57775720752001
C2026Q1,0.1,0.09,0.19,0.0,19.00000233431685,184.02433650729333,85.00973600350744
C2026Q1,0.09,0.1,0.19,0.0,19.00000233431685,184.02433650729333,85.00973600350744
C2026Q1,0.01,0.02,0.03,0.07,2.999999793589828,190.7451968530524,85.09807861737485
C2026Q1,0.0,0.03,0.03,0.07,2.999999793589828,190.7451968530524,85.09807861737485
C2026Q1,0.03,0.0,0.03,0.07,2.999999793589828,190.7451968530524,85.09807861737485
C2026Q1,0.02,0.01,0.03,0.07,2.999999793589828,190.7451968530524,85.09807861737485
C2026Q1,0.1,0.1,0.2,0.0,20.000003078483175,183.60428484602915,85.44171578550157
C2026Q1,0.01,0.01,0.02,0.08,1.9999986782005266,191.16524851431654,85.66609861264693
C2026Q1,0.0,0.02,0.02,0.08,1.9999986782005266,191.16524851431654,85.66609861264693
C2026Q1,0.02,0.0,0.02,0.08,1.9999986782005266,191.16524851431654,85.66609861264693
C2026Q1,0.01,0.0,0.01,0.09000000000000001,1.000003188960036,191.58530017558076,86.23412198360832
C2026Q1,0.0,0.01,0.01,0.09000000000000001,1.000003188960036,191.58530017558076,86.23412198360832
C2026Q1,0.0,0.0,0.0,0.1,3.90342930972769e-06,192.00536027822795,86.80214645334877
